,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Date_interval,HTGS,ATGS,HTGC,ATGC,HTGD,ATGD,HTP,ATP,PtDiff
5427,2019-11-08,Norwich,Watford,0,2,A,2019-11-09,0,2,2,2,-2,0,0,3,-3
5428,2019-11-09,Chelsea,Crystal Palace,2,0,H,2019-11-09,2,0,0,0,2,0,3,0,3
5429,2019-11-09,Burnley,West Ham,3,0,H,2019-11-09,3,0,0,0,3,0,3,0,3
5430,2019-11-09,Newcastle,Bournemouth,2,1,H,2019-11-09,2,1,1,1,1,0,3,0,3
5431,2019-11-09,Southampton,Everton,1,2,A,2019-11-09,1,3,2,2,-1,1,0,3,-3
5432,2019-11-09,Tottenham,Sheffield United,1,1,D,2019-11-09,2,1,2,2,0,-1,1,1,0
5433,2019-11-09,Leicester,Arsenal,2,0,H,2019-11-09,4,0,0,0,4,0,3,0,3
5434,2019-11-10,Man United,Brighton,3,1,H,2019-11-16,3,1,1,1,2,0,3,0,3
5435,2019-11-10,Wolves,Aston Villa,2,1,H,2019-11-16,2,1,1,1,1,0,3,0,3
5436,2019-11-10,Liverpool,Man City,3,1,H,2019-11-16,3,1,1,1,2,0,3,0,3
5437,2019-11-23,West Ham,Tottenham,2,3,A,2019-11-23,2,3,3,3,-1,0,0,3,-3
5438,2019-11-23,Arsenal,Southampton,2,2,D,2019-11-23,2,2,2,2,0,0,1,1,0
5439,2019-11-23,Bournemouth,Wolves,1,2,A,2019-11-23,1,2,2,2,-1,0,0,3,-3
5440,2019-11-23,Brighton,Leicester,0,2,A,2019-11-23,0,2,2,2,-2,0,0,3,-3
5441,2019-11-23,Crystal Palace,Liverpool,1,2,A,2019-11-23,1,2,2,2,-1,0,0,3,-3
5442,2019-11-23,Everton,Norwich,0,2,A,2019-11-23,0,2,2,2,-2,0,0,3,-3
5443,2019-11-23,Watford,Burnley,0,3,A,2019-11-23,0,3,3,3,-3,0,0,3,-3
5444,2019-11-23,Man City,Chelsea,2,1,H,2019-11-23,2,1,1,1,1,0,3,0,3
5445,2019-11-24,Sheffield United,Man United,3,3,D,2019-11-30,3,3,3,3,0,0,1,1,0
5446,2019-11-25,Aston Villa,Newcastle,2,0,H,2019-11-30,2,2,0,0,2,2,3,0,3
5447,2019-11-30,Newcastle,Man City,2,2,D,2019-11-30,2,2,4,4,-2,-2,1,1,0
5448,2019-11-30,Burnley,Crystal Palace,0,2,A,2019-11-30,0,2,2,2,-2,0,0,3,-3
5449,2019-11-30,Chelsea,West Ham,0,1,A,2019-11-30,0,1,1,1,-1,0,0,3,-3
5450,2019-11-30,Liverpool,Brighton,2,1,H,2019-11-30,2,1,1,1,1,0,3,0,3
5451,2019-11-30,Tottenham,Bournemouth,3,2,H,2019-11-30,3,2,2,2,1,0,3,0,3
5452,2019-11-30,Southampton,Watford,2,1,H,2019-11-30,2,1,1,1,1,0,3,0,3
5453,2019-12-01,Norwich,Arsenal,2,2,D,2019-12-07,3,3,4,4,-1,-1,1,1,0
5454,2019-12-01,Wolves,Sheffield United,1,1,D,2019-12-07,3,1,1,1,2,0,4,1,3
5455,2019-12-01,Leicester,Everton,2,1,H,2019-12-07,4,6,1,1,3,5,6,0,6
5456,2019-12-01,Man United,Aston Villa,2,2,D,2019-12-07,6,3,4,4,2,-1,4,1,3
5457,2019-12-03,Crystal Palace,Bournemouth,1,0,H,2019-12-07,1,0,0,0,1,0,3,0,3
5458,2019-12-03,Burnley,Man City,1,4,A,2019-12-07,1,5,9,9,-8,-4,0,3,-3
5459,2019-12-04,Chelsea,Aston Villa,2,1,H,2019-12-07,3,3,4,4,-1,-1,3,1,2
5460,2019-12-04,Leicester,Watford,2,0,H,2019-12-07,4,0,1,1,3,-1,6,0,6
5461,2019-12-04,Man United,Tottenham,2,1,H,2019-12-07,6,6,4,4,2,2,4,0,4
5462,2019-12-04,Southampton,Norwich,2,1,H,2019-12-07,2,3,1,1,1,2,3,0,3
5463,2019-12-04,Wolves,West Ham,2,0,H,2019-12-07,3,0,1,1,2,-1,4,0,4
5464,2019-12-04,Liverpool,Everton,5,2,H,2019-12-07,8,6,2,2,6,4,3,0,3
5465,2019-12-05,Sheffield United,Newcastle,0,2,A,2019-12-07,1,2,3,3,-2,-1,0,3,-3
5466,2019-12-05,Arsenal,Brighton,1,2,A,2019-12-07,3,2,4,4,-1,-2,0,3,-3
5467,2019-12-07,Everton,Chelsea,3,1,H,2019-12-07,6,3,8,8,-2,-5,3,0,3
5468,2019-12-07,Bournemouth,Liverpool,0,3,A,2019-12-07,0,8,4,4,-4,4,0,3,-3
5469,2019-12-07,Tottenham,Burnley,5,0,H,2019-12-07,6,1,2,2,4,-1,3,0,3
5470,2019-12-07,Watford,Crystal Palace,0,0,D,2019-12-07,0,1,2,2,-2,-1,1,1,0
5471,2019-12-07,Man City,Man United,1,2,A,2019-12-07,5,6,3,3,2,3,0,3,-3
5472,2019-12-08,Aston Villa,Leicester,1,4,A,2019-12-14,1,5,6,6,-5,-1,0,3,-3
5473,2019-12-08,Newcastle,Southampton,2,1,H,2019-12-14,2,1,2,2,0,-1,3,0,3
5474,2019-12-08,Norwich,Sheffield United,1,2,A,2019-12-14,2,4,3,3,-1,1,0,3,-3
5475,2019-12-08,Brighton,Wolves,2,2,D,2019-12-14,2,2,2,2,0,0,1,1,0
5476,2019-12-09,West Ham,Arsenal,1,3,A,2019-12-14,2,3,3,3,-1,0,0,3,-3
5477,2019-12-14,Liverpool,Watford,2,0,H,2019-12-14,2,0,0,0,2,0,3,0,3
5478,2019-12-14,Burnley,Newcastle,1,0,H,2019-12-14,1,2,0,0,1,2,3,0,3
5479,2019-12-14,Chelsea,Bournemouth,0,1,A,2019-12-14,0,1,1,1,-1,0,0,3,-3
5480,2019-12-14,Leicester,Norwich,1,1,D,2019-12-14,5,2,2,2,3,0,1,1,0
5481,2019-12-14,Sheffield United,Aston Villa,2,0,H,2019-12-14,4,1,1,1,3,0,3,0,3
5482,2019-12-14,Southampton,West Ham,0,1,A,2019-12-14,1,2,3,3,-2,-1,0,3,-3
5483,2019-12-15,Man United,Everton,1,1,D,2019-12-21,1,1,1,1,0,0,1,1,0
5484,2019-12-15,Wolves,Tottenham,1,2,A,2019-12-21,3,2,3,3,0,-1,0,3,-3
5485,2019-12-15,Arsenal,Man City,0,3,A,2019-12-21,0,6,3,3,-3,3,0,3,-3
5486,2019-12-16,Crystal Palace,Brighton,1,1,D,2019-12-21,1,1,2,2,-1,-1,1,1,0
5487,2019-12-21,Everton,Arsenal,0,0,D,2019-12-21,1,0,1,1,0,-1,1,1,0
5488,2019-12-21,Aston Villa,Southampton,1,3,A,2019-12-21,1,3,3,3,-2,0,0,3,-3
5489,2019-12-21,Bournemouth,Burnley,0,1,A,2019-12-21,0,1,1,1,-1,0,0,3,-3
5490,2019-12-21,Brighton,Sheffield United,0,1,A,2019-12-21,1,1,2,2,-1,-1,0,3,-3
5491,2019-12-21,Newcastle,Crystal Palace,1,0,H,2019-12-21,1,1,0,0,1,1,3,0,3
5492,2019-12-21,Norwich,Wolves,1,2,A,2019-12-21,1,3,2,2,-1,1,0,3,-3
5493,2019-12-21,Man City,Leicester,3,1,H,2019-12-21,6,1,1,1,5,0,3,0,3
5494,2019-12-22,Watford,Man United,2,0,H,2019-12-28,6,6,1,1,5,5,6,3,3
5495,2019-12-22,Tottenham,Chelsea,0,2,A,2019-12-28,4,2,5,5,-1,-3,3,3,0
5496,2019-12-26,Tottenham,Brighton,2,1,H,2019-12-28,4,3,5,5,-1,-2,3,0,3
5497,2019-12-26,Aston Villa,Norwich,1,0,H,2019-12-28,1,2,3,3,-2,-1,3,0,3
5498,2019-12-26,Bournemouth,Arsenal,1,1,D,2019-12-28,1,1,3,3,-2,-2,1,1,0
5499,2019-12-26,Chelsea,Southampton,0,2,A,2019-12-28,2,3,2,2,0,1,0,3,-3
5500,2019-12-26,Crystal Palace,West Ham,2,1,H,2019-12-28,3,2,2,2,1,0,3,0,3
5501,2019-12-26,Everton,Burnley,1,0,H,2019-12-28,3,0,1,1,2,-1,3,0,3
5502,2019-12-26,Sheffield United,Watford,1,1,D,2019-12-28,1,6,1,1,0,5,1,1,0
5503,2019-12-26,Man United,Newcastle,4,1,H,2019-12-28,6,2,3,3,3,-1,3,0,3
5504,2019-12-26,Leicester,Liverpool,0,4,A,2019-12-28,2,4,5,5,-3,-1,0,3,-3
5505,2019-12-27,Wolves,Man City,3,2,H,2019-12-28,3,2,2,2,1,0,3,0,3
5506,2019-12-28,Brighton,Bournemouth,2,0,H,2019-12-28,3,1,2,2,1,-1,3,0,3
5507,2019-12-28,Newcastle,Everton,1,2,A,2019-12-28,2,3,6,6,-4,-3,0,3,-3
5508,2019-12-28,Southampton,Crystal Palace,1,1,D,2019-12-28,3,3,1,1,2,2,1,1,0
5509,2019-12-28,Watford,Aston Villa,3,0,H,2019-12-28,6,1,1,1,5,0,6,0,6
5510,2019-12-28,Norwich,Tottenham,2,2,D,2019-12-28,2,4,3,3,-1,1,1,1,0
5511,2019-12-28,West Ham,Leicester,1,2,A,2019-12-28,2,2,4,4,-2,-2,0,3,-3
5512,2019-12-28,Burnley,Man United,0,2,A,2019-12-28,0,6,3,3,-3,3,0,3,-3
5513,2019-12-29,Arsenal,Chelsea,1,2,A,2020-01-04,3,3,2,2,1,1,3,4,-1
5514,2019-12-29,Liverpool,Wolves,1,0,H,2020-01-04,3,1,0,0,3,1,6,0,6
5515,2019-12-29,Man City,Sheffield United,2,0,H,2020-01-04,4,0,1,1,3,-1,6,0,6
5516,2020-01-01,Brighton,Chelsea,1,1,D,2020-01-04,1,3,1,1,0,2,1,4,-3
5517,2020-01-01,Burnley,Aston Villa,1,2,A,2020-01-04,1,2,2,2,-1,0,0,3,-3
5518,2020-01-01,Newcastle,Leicester,0,3,A,2020-01-04,0,3,3,3,-3,0,0,3,-3
5519,2020-01-01,Southampton,Tottenham,1,0,H,2020-01-04,1,0,0,0,1,0,3,0,3
5520,2020-01-01,Watford,Wolves,2,1,H,2020-01-04,2,1,1,1,1,0,3,0,3
5521,2020-01-01,Man City,Everton,2,1,H,2020-01-04,4,1,1,1,3,0,6,0,6
5522,2020-01-01,Norwich,Crystal Palace,1,1,D,2020-01-04,1,1,1,1,0,0,1,1,0
5523,2020-01-01,West Ham,Bournemouth,4,0,H,2020-01-04,4,0,0,0,4,0,3,0,3
5524,2020-01-01,Arsenal,Man United,2,0,H,2020-01-04,3,0,2,2,1,-2,3,0,3
5525,2020-01-02,Liverpool,Sheffield United,2,0,H,2020-01-04,3,0,0,0,3,0,6,0,6
5526,2020-01-10,Sheffield United,West Ham,1,0,H,2020-01-11,1,0,0,0,1,0,3,0,3
5527,2020-01-11,Crystal Palace,Arsenal,1,1,D,2020-01-11,1,1,1,1,0,0,1,1,0
5528,2020-01-11,Chelsea,Burnley,3,0,H,2020-01-11,3,0,0,0,3,0,3,0,3
5529,2020-01-11,Everton,Brighton,1,0,H,2020-01-11,1,0,0,0,1,0,3,0,3
5530,2020-01-11,Leicester,Southampton,1,2,A,2020-01-11,1,2,2,2,-1,0,0,3,-3
5531,2020-01-11,Man United,Norwich,4,0,H,2020-01-11,4,0,0,0,4,0,3,0,3
5532,2020-01-11,Wolves,Newcastle,1,1,D,2020-01-11,1,1,1,1,0,0,1,1,0
5533,2020-01-11,Tottenham,Liverpool,0,1,A,2020-01-11,0,1,1,1,-1,0,0,3,-3
5534,2020-01-12,Bournemouth,Watford,0,3,A,2020-01-18,0,3,4,4,-4,-1,0,3,-3
5535,2020-01-12,Aston Villa,Man City,1,6,A,2020-01-18,2,8,7,7,-5,1,0,3,-3
5536,2020-01-18,Watford,Tottenham,0,0,D,2020-01-18,3,0,0,0,3,0,1,1,0
5537,2020-01-18,Arsenal,Sheffield United,1,1,D,2020-01-18,1,1,1,1,0,0,1,1,0
5538,2020-01-18,Brighton,Aston Villa,1,1,D,2020-01-18,1,2,1,1,0,1,1,1,0
5539,2020-01-18,Man City,Crystal Palace,2,2,D,2020-01-18,8,2,3,3,5,-1,1,1,0
5540,2020-01-18,Norwich,Bournemouth,1,0,H,2020-01-18,1,0,0,0,1,0,3,0,3
5541,2020-01-18,Southampton,Wolves,2,3,A,2020-01-18,2,3,3,3,-1,0,0,3,-3
5542,2020-01-18,West Ham,Everton,1,1,D,2020-01-18,1,1,1,1,0,0,1,1,0
5543,2020-01-18,Newcastle,Chelsea,1,0,H,2020-01-18,1,0,0,0,1,0,3,0,3
5544,2020-01-19,Burnley,Leicester,2,1,H,2020-01-25,4,5,1,1,3,4,3,0,3
5545,2020-01-19,Liverpool,Man United,2,0,H,2020-01-25,4,0,1,1,3,-1,3,0,3
5546,2020-01-21,Aston Villa,Watford,2,1,H,2020-01-25,2,1,1,1,1,0,3,0,3
5547,2020-01-21,Bournemouth,Brighton,3,1,H,2020-01-25,3,1,1,1,2,0,3,0,3
5548,2020-01-21,Crystal Palace,Southampton,0,2,A,2020-01-25,0,2,2,2,-2,0,0,3,-3
5549,2020-01-21,Everton,Newcastle,2,2,D,2020-01-25,2,2,2,2,0,0,1,1,0
5550,2020-01-21,Sheffield United,Man City,0,1,A,2020-01-25,0,1,1,1,-1,0,0,3,-3
5551,2020-01-21,Chelsea,Arsenal,2,2,D,2020-01-25,2,2,2,2,0,0,1,1,0
5552,2020-01-22,Leicester,West Ham,4,1,H,2020-01-25,5,1,3,3,2,-2,3,0,3
5553,2020-01-22,Tottenham,Norwich,2,1,H,2020-01-25,2,1,1,1,1,0,3,0,3
5554,2020-01-22,Man United,Burnley,0,2,A,2020-01-25,0,4,4,4,-4,0,0,3,-3
5555,2020-01-23,Wolves,Liverpool,1,2,A,2020-01-25,1,4,2,2,-1,2,0,3,-3
5556,2020-01-29,West Ham,Liverpool,0,2,A,2020-02-01,3,6,5,5,-2,1,1,3,-2
5557,2020-02-01,Leicester,Chelsea,2,2,D,2020-02-01,2,2,2,2,0,0,1,1,0
5558,2020-02-01,Bournemouth,Aston Villa,2,1,H,2020-02-01,2,1,1,1,1,0,3,0,3
5559,2020-02-01,Crystal Palace,Sheffield United,0,1,A,2020-02-01,0,1,1,1,-1,0,0,3,-3
5560,2020-02-01,Liverpool,Southampton,4,0,H,2020-02-01,6,0,0,0,6,0,3,0,3
5561,2020-02-01,Newcastle,Norwich,0,0,D,2020-02-01,0,0,0,0,0,0,1,1,0
5562,2020-02-01,Watford,Everton,2,3,A,2020-02-01,2,3,3,3,-1,0,0,3,-3
5563,2020-02-01,West Ham,Brighton,3,3,D,2020-02-01,3,3,5,5,-2,-2,1,1,0
5564,2020-02-01,Man United,Wolves,0,0,D,2020-02-01,0,0,0,0,0,0,1,1,0
5565,2020-02-02,Burnley,Arsenal,0,0,D,2020-02-08,0,0,0,0,0,0,1,1,0
5566,2020-02-02,Tottenham,Man City,2,0,H,2020-02-08,2,0,0,0,2,0,3,0,3
5567,2020-02-08,Everton,Crystal Palace,3,1,H,2020-02-08,3,1,1,1,2,0,3,0,3
5568,2020-02-08,Brighton,Watford,1,1,D,2020-02-08,1,1,1,1,0,0,1,1,0
5569,2020-02-09,Sheffield United,Bournemouth,2,1,H,2020-02-15,2,1,1,1,1,0,3,0,3
5570,2020-02-14,Wolves,Leicester,0,0,D,2020-02-15,0,0,0,0,0,0,1,1,0
5571,2020-02-15,Southampton,Burnley,1,2,A,2020-02-15,1,2,2,2,-1,0,0,3,-3
5572,2020-02-15,Norwich,Liverpool,0,1,A,2020-02-15,0,1,1,1,-1,0,0,3,-3
5573,2020-02-16,Aston Villa,Tottenham,2,3,A,2020-02-22,2,4,5,5,-3,-1,0,3,-3
5574,2020-02-16,Arsenal,Newcastle,4,0,H,2020-02-22,4,0,0,0,4,0,3,0,3
5575,2020-02-17,Chelsea,Man United,0,2,A,2020-02-22,2,2,3,3,-1,-1,3,3,0
5576,2020-02-19,Man City,West Ham,2,0,H,2020-02-22,3,0,0,0,3,0,3,0,3
5577,2020-02-22,Chelsea,Tottenham,2,1,H,2020-02-22,2,4,3,3,-1,1,3,3,0
5578,2020-02-22,Burnley,Bournemouth,3,0,H,2020-02-22,3,0,0,0,3,0,3,0,3
5579,2020-02-22,Crystal Palace,Newcastle,1,0,H,2020-02-22,1,0,0,0,1,0,3,0,3
5580,2020-02-22,Sheffield United,Brighton,1,1,D,2020-02-22,1,1,1,1,0,0,1,1,0
5581,2020-02-22,Southampton,Aston Villa,2,0,H,2020-02-22,2,2,0,0,2,2,3,0,3
5582,2020-02-22,Leicester,Man City,0,1,A,2020-02-22,0,3,1,1,-1,2,0,3,-3
5583,2020-02-23,Man United,Watford,3,0,H,2020-02-29,3,3,0,0,3,3,3,0,3
5584,2020-02-23,Wolves,Norwich,3,0,H,2020-02-29,3,1,0,0,3,1,3,0,3
5585,2020-02-23,Arsenal,Everton,3,2,H,2020-02-29,3,2,2,2,1,0,3,0,3
5586,2020-02-24,Liverpool,West Ham,3,2,H,2020-02-29,3,5,5,5,-2,0,3,0,3
5587,2020-02-28,Norwich,Leicester,1,0,H,2020-02-29,1,0,3,3,-2,-3,3,0,3
5588,2020-02-29,Brighton,Crystal Palace,0,1,A,2020-02-29,0,1,1,1,-1,0,0,3,-3
5589,2020-02-29,Bournemouth,Chelsea,2,2,D,2020-02-29,2,2,2,2,0,0,1,1,0
5590,2020-02-29,Newcastle,Burnley,0,0,D,2020-02-29,0,0,0,0,0,0,1,1,0
5591,2020-02-29,West Ham,Southampton,3,1,H,2020-02-29,5,1,4,4,1,-3,3,0,3
5592,2020-02-29,Watford,Liverpool,3,0,H,2020-02-29,3,3,3,3,0,0,3,0,3
5593,2020-03-01,Everton,Man United,1,1,D,2020-03-07,1,1,1,1,0,0,1,1,0
5594,2020-03-01,Tottenham,Wolves,2,3,A,2020-03-07,3,3,4,4,-1,-1,0,3,-3
5595,2020-03-07,Liverpool,Bournemouth,2,1,H,2020-03-07,2,1,1,1,1,0,3,0,3
5596,2020-03-07,Arsenal,West Ham,1,0,H,2020-03-07,1,0,0,0,1,0,3,0,3
5597,2020-03-07,Crystal Palace,Watford,1,0,H,2020-03-07,1,0,0,0,1,0,3,0,3
5598,2020-03-07,Sheffield United,Norwich,1,0,H,2020-03-07,1,0,0,0,1,0,3,0,3
5599,2020-03-07,Southampton,Newcastle,0,1,A,2020-03-07,0,1,1,1,-1,0,0,3,-3
5600,2020-03-07,Wolves,Brighton,0,0,D,2020-03-07,3,0,2,2,1,-2,1,1,0
5601,2020-03-07,Burnley,Tottenham,1,1,D,2020-03-07,1,3,1,1,0,2,1,1,0
5602,2020-03-08,Chelsea,Everton,4,0,H,2020-03-14,4,0,0,0,4,0,3,0,3
5603,2020-03-08,Man United,Man City,2,0,H,2020-03-14,2,0,0,0,2,0,3,0,3
5604,2020-03-09,Leicester,Aston Villa,4,0,H,2020-03-14,4,0,0,0,4,0,3,0,3
5605,2020-06-17,Aston Villa,Sheffield United,0,0,D,2020-06-20,0,0,0,0,0,0,1,1,0
5606,2020-06-17,Man City,Arsenal,3,0,H,2020-06-20,3,1,0,0,3,1,3,0,3
5607,2020-06-19,Norwich,Southampton,0,3,A,2020-06-20,0,3,3,3,-3,0,0,3,-3
5608,2020-06-19,Tottenham,Man United,1,1,D,2020-06-20,1,1,1,1,0,0,1,1,0
5609,2020-06-20,Watford,Leicester,1,1,D,2020-06-20,1,1,1,1,0,0,1,1,0
5610,2020-06-20,Brighton,Arsenal,2,1,H,2020-06-20,2,1,1,1,1,0,3,0,3
5611,2020-06-20,West Ham,Wolves,0,2,A,2020-06-20,0,2,2,2,-2,0,0,3,-3
5612,2020-06-20,Bournemouth,Crystal Palace,0,2,A,2020-06-20,0,2,2,2,-2,0,0,3,-3
5613,2020-06-21,Newcastle,Sheffield United,3,0,H,2020-06-27,4,0,1,1,3,-1,4,0,4
5614,2020-06-21,Aston Villa,Chelsea,1,2,A,2020-06-27,2,4,4,4,-2,0,0,3,-3
5615,2020-06-21,Everton,Liverpool,0,0,D,2020-06-27,1,4,0,0,1,4,1,1,0
5616,2020-06-22,Man City,Burnley,5,0,H,2020-06-27,6,1,2,2,4,-1,3,0,3
5617,2020-06-23,Leicester,Brighton,0,0,D,2020-06-27,0,0,0,0,0,0,1,1,0
5618,2020-06-23,Tottenham,West Ham,2,0,H,2020-06-27,2,0,0,0,2,0,3,0,3
5619,2020-06-24,Man United,Sheffield United,3,0,H,2020-06-27,3,0,0,0,3,0,3,0,3
5620,2020-06-24,Newcastle,Aston Villa,1,1,D,2020-06-27,4,2,1,1,3,1,4,1,3
5621,2020-06-24,Norwich,Everton,0,1,A,2020-06-27,0,1,1,1,-1,0,0,3,-3
5622,2020-06-24,Wolves,Bournemouth,1,0,H,2020-06-27,2,0,0,0,2,0,3,0,3
5623,2020-06-24,Liverpool,Crystal Palace,4,0,H,2020-06-27,4,0,0,0,4,0,3,0,3
5624,2020-06-25,Burnley,Watford,1,0,H,2020-06-27,1,0,5,5,-4,-5,3,0,3
5625,2020-06-25,Southampton,Arsenal,0,2,A,2020-06-27,0,2,2,2,-2,0,0,3,-3
5626,2020-06-25,Chelsea,Man City,2,1,H,2020-06-27,4,6,2,2,2,4,3,0,3
5627,2020-06-27,Aston Villa,Wolves,0,1,A,2020-06-27,2,2,4,4,-2,-2,0,3,-3
5628,2020-06-28,Watford,Southampton,1,3,A,2020-07-04,1,3,6,6,-5,-3,0,3,-3
5629,2020-06-29,Crystal Palace,Burnley,0,1,A,2020-07-04,0,1,4,4,-4,-3,0,3,-3
5630,2020-06-30,Brighton,Man United,0,3,A,2020-07-04,1,8,3,3,-2,5,0,3,-3
5631,2020-07-01,Arsenal,Norwich,4,0,H,2020-07-04,6,0,0,0,6,0,3,0,3
5632,2020-07-01,Bournemouth,Newcastle,1,4,A,2020-07-04,3,4,9,9,-6,-5,0,3,-3
5633,2020-07-01,Everton,Leicester,2,1,H,2020-07-04,2,4,1,1,1,3,3,0,3
5634,2020-07-01,West Ham,Chelsea,3,2,H,2020-07-04,3,5,2,2,1,3,3,0,3
5635,2020-07-02,Sheffield United,Tottenham,3,1,H,2020-07-04,3,1,1,1,2,0,3,0,3
5636,2020-07-02,Man City,Liverpool,4,0,H,2020-07-04,4,0,0,0,4,0,3,0,3
5637,2020-07-04,Norwich,Brighton,0,1,A,2020-07-04,0,1,5,5,-5,-4,0,3,-3
5638,2020-07-04,Leicester,Crystal Palace,3,0,H,2020-07-04,4,0,2,2,2,-2,3,0,3
5639,2020-07-04,Man United,Bournemouth,5,2,H,2020-07-04,8,3,2,2,6,1,3,0,3
5640,2020-07-04,Wolves,Arsenal,0,2,A,2020-07-04,0,6,2,2,-2,4,0,3,-3
5641,2020-07-04,Chelsea,Watford,3,0,H,2020-07-04,5,1,3,3,2,-2,3,0,3
5642,2020-07-05,Burnley,Sheffield United,1,1,D,2020-07-11,3,5,2,2,1,3,1,1,0
5643,2020-07-05,Newcastle,West Ham,2,2,D,2020-07-11,3,6,9,9,-6,-3,1,4,-3
5644,2020-07-05,Liverpool,Aston Villa,2,0,H,2020-07-11,6,0,2,2,4,-2,4,0,4
5645,2020-07-05,Southampton,Man City,1,0,H,2020-07-11,2,10,1,1,1,9,3,3,0
5646,2020-07-06,Tottenham,Everton,1,0,H,2020-07-11,1,1,0,0,1,1,3,0,3
5647,2020-07-07,Crystal Palace,Chelsea,2,3,A,2020-07-11,2,3,3,3,-1,0,0,3,-3
5648,2020-07-07,Watford,Norwich,2,1,H,2020-07-11,4,1,2,2,2,-1,6,0,6
5649,2020-07-07,Arsenal,Leicester,1,1,D,2020-07-11,1,1,1,1,0,0,1,1,0
5650,2020-07-08,Man City,Newcastle,5,0,H,2020-07-11,10,3,1,1,9,2,3,0,3
5651,2020-07-08,Sheffield United,Wolves,1,0,H,2020-07-11,5,0,1,1,4,-1,6,0,6
5652,2020-07-08,West Ham,Burnley,0,1,A,2020-07-11,6,3,3,3,3,0,0,4,-4
5653,2020-07-08,Brighton,Liverpool,1,3,A,2020-07-11,1,6,8,8,-7,-2,0,3,-3
5654,2020-07-09,Bournemouth,Tottenham,0,0,D,2020-07-11,0,1,0,0,0,1,1,1,0
5655,2020-07-09,Everton,Southampton,1,1,D,2020-07-11,1,2,2,2,-1,0,1,1,0
5656,2020-07-09,Aston Villa,Man United,0,3,A,2020-07-11,0,3,5,5,-5,-2,0,3,-3
5657,2020-07-11,Norwich,West Ham,0,4,A,2020-07-11,1,6,6,6,-5,0,0,4,-4
5658,2020-07-11,Watford,Newcastle,2,1,H,2020-07-11,4,3,2,2,2,1,6,0,6
5659,2020-07-11,Liverpool,Burnley,1,1,D,2020-07-11,6,3,2,2,4,1,4,4,0
5660,2020-07-11,Sheffield United,Chelsea,3,0,H,2020-07-11,5,3,1,1,4,2,6,3,3
5661,2020-07-11,Brighton,Man City,0,5,A,2020-07-11,1,10,8,8,-7,2,0,3,-3
5662,2020-07-12,Wolves,Everton,3,0,H,2020-07-18,4,1,1,1,3,0,3,0,3
5663,2020-07-12,Aston Villa,Crystal Palace,2,0,H,2020-07-18,3,0,1,1,2,-1,3,0,3
5664,2020-07-12,Tottenham,Arsenal,2,1,H,2020-07-18,5,3,2,2,3,1,3,0,3
5665,2020-07-12,Bournemouth,Leicester,4,1,H,2020-07-18,5,3,3,3,2,0,3,0,3
5666,2020-07-13,Man United,Southampton,2,2,D,2020-07-18,4,3,2,2,2,1,1,1,0
5667,2020-07-14,Chelsea,Norwich,1,0,H,2020-07-18,1,0,0,0,1,0,3,0,3
5668,2020-07-15,Burnley,Wolves,1,1,D,2020-07-18,3,4,1,1,2,3,1,1,0
5669,2020-07-15,Man City,Bournemouth,2,1,H,2020-07-18,2,5,1,1,1,4,3,0,3
5670,2020-07-15,Newcastle,Tottenham,1,3,A,2020-07-18,1,5,3,3,-2,2,0,3,-3
5671,2020-07-15,Arsenal,Liverpool,2,1,H,2020-07-18,3,1,3,3,0,-2,3,0,3
5672,2020-07-16,Everton,Aston Villa,1,1,D,2020-07-18,1,3,4,4,-3,-1,1,1,0
5673,2020-07-16,Leicester,Sheffield United,2,0,H,2020-07-18,3,0,4,4,-1,-4,3,0,3
5674,2020-07-16,Crystal Palace,Man United,0,2,A,2020-07-18,0,4,4,4,-4,0,0,3,-3
5675,2020-07-16,Southampton,Brighton,1,1,D,2020-07-18,3,1,3,3,0,-2,1,1,0
5676,2020-07-17,West Ham,Watford,3,1,H,2020-07-18,3,1,1,1,2,0,3,0,3
5677,2020-07-18,Norwich,Burnley,0,2,A,2020-07-18,0,3,3,3,-3,0,0,3,-3
5678,2020-07-19,Bournemouth,Southampton,0,2,A,2020-07-25,0,2,2,2,-2,0,0,3,-3
5679,2020-07-19,Tottenham,Leicester,3,0,H,2020-07-25,3,0,0,0,3,0,3,0,3
5680,2020-07-20,Brighton,Newcastle,0,0,D,2020-07-25,0,0,0,0,0,0,1,1,0
5681,2020-07-20,Sheffield United,Everton,0,1,A,2020-07-25,0,1,1,1,-1,0,0,3,-3
5682,2020-07-20,Wolves,Crystal Palace,2,0,H,2020-07-25,2,0,0,0,2,0,3,0,3
5683,2020-07-21,Watford,Man City,0,4,A,2020-07-25,0,4,4,4,-4,0,0,3,-3
5684,2020-07-21,Aston Villa,Arsenal,1,0,H,2020-07-25,1,0,0,0,1,0,3,0,3
5685,2020-07-22,Man United,West Ham,1,1,D,2020-07-25,1,1,1,1,0,0,1,1,0
5686,2020-07-22,Liverpool,Chelsea,5,3,H,2020-07-25,5,3,3,3,2,0,3,0,3
5687,2020-07-26,Arsenal,Watford,3,2,H,2020-08-01,3,2,2,2,1,0,3,0,3
5688,2020-07-26,Burnley,Brighton,1,2,A,2020-08-01,1,2,2,2,-1,0,0,3,-3
5689,2020-07-26,Chelsea,Wolves,2,0,H,2020-08-01,2,0,0,0,2,0,3,0,3
